customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,days_since_contact
TC-001045,39.4105905,Female,69.39938838,Month-to-month,68.49,4730.44,DSL,No,12.93,2.0,584.1,9.9,Electronic check,4.0,2024-06-08,0,22.0
TC-001715,33.97007721,Male,14.43193213,Month-to-month,20.65,409.1,Fiber optic,No,17.17,0.0,342.1,4.4,Credit card,0.0,2024-06-23,1,7.0
TC-004041,45.07138324,Female,28.24063273,One year,15.0,475.26,Fiber optic,Yes,0.38,0.0,297.7,9.2,Credit card,5.0,2024-05-04,0,57.0
TC-004779,25.57094222,Male,44.06784138,Month-to-month,15.0,665.15,Fiber optic,Yes,3.34,3.0,196.0,8.2,Bank transfer,4.0,2024-06-22,0,8.0
TC-001035,34.75220307,Female,4.018248499,Month-to-month,91.04,423.11,DSL,No,1.4,0.0,497.1,3.9,Credit card,0.0,2024-06-26,1,4.0
TC-004418,44.16488762,Male,1.0,One year,104.11,156.23,Fiber optic,Yes,0.41,3.0,470.3,7.2,Bank transfer,5.0,2024-06-17,1,13.0
TC-001753,32.18886475,Male,35.18527996,One year,90.23,3131.5,DSL,Yes,13.27,2.0,170.2,7.2,Bank transfer,2.0,2024-06-21,0,9.0
TC-003650,35.53311646,Male,9.44328615,One year,26.82,349.26,Fiber optic,No,1.29,0.0,379.8,4.1,Bank transfer,1.0,2024-06-21,0,9.0
TC-004809,63.40958046,Female,10.32404389,Month-to-month,58.13,678.12,No internet,Yes,5.39,3.0,368.6,3.9,Bank transfer,3.0,2024-05-07,0,54.0
TC-001555,38.60281662,Female,18.05289836,Month-to-month,38.03,647.29,No internet,Yes,8.22,1.0,425.3,6.0,Credit card,4.0,2024-06-22,1,8.0
TC-004196,34.56182742,Female,6.516746382,Month-to-month,75.14,604.65,DSL,Yes,5.24,2.0,290.9,6.1,Credit card,2.0,2024-05-31,1,30.0
TC-002987,40.159366,Male,21.04497198,Month-to-month,105.93,2079.56,Fiber optic,No,39.57,1.0,320.7,2.9,Electronic check,4.0,2024-06-09,0,21.0
TC-002722,34.41379944,Male,4.433077483,One year,93.83,353.42,DSL,No,1.42,3.0,182.1,2.4,Bank transfer,2.0,2024-06-19,0,11.0
TC-000830,37.77323087,Male,38.7452924,Month-to-month,96.34,3737.14,Fiber optic,No,46.72,0.0,257.9,6.8,Electronic check,3.0,2024-06-03,0,27.0
TC-001096,40.7892513,Female,2.054074948,Month-to-month,84.07,124.54,DSL,Yes,43.64,2.0,364.6,2.7,Bank transfer,2.0,2024-06-27,1,3.0
TC-000427,27.52614809,Male,2.335929449,Month-to-month,92.29,167.72,Fiber optic,No,47.69,1.0,153.4,4.1,Credit card,0.0,2024-06-11,0,19.0
TC-002146,64.34795158,Male,4.489369943,Two year,47.2,139.76,No internet,No,8.93,6.0,283.5,5.3,Bank transfer,4.0,2024-06-25,0,5.0
TC-003136,48.64503196,Male,13.13377816,One year,57.01,648.22,Fiber optic,Yes,49.38,3.0,447.2,4.1,Electronic check,5.0,2024-05-06,0,55.0
TC-004161,42.19242965,Female,4.316727666,Month-to-month,61.52,228.76,Fiber optic,Yes,0.52,0.0,126.9,7.1,Mailed check,3.0,2024-06-02,1,28.0
TC-004065,27.12455005,Female,16.74934524,Month-to-month,75.77,1178.77,Fiber optic,Yes,19.19,3.0,178.4,6.1,Credit card,4.0,2024-06-01,1,29.0
TC-004343,71.22513967,Female,1.96252172,Two year,82.16,178.07,Fiber optic,No,8.31,3.0,258.1,2.2,Credit card,2.0,2024-06-29,0,1.0
TC-004952,60.79699237,Female,16.11762027,Month-to-month,48.99,56.78,Fiber optic,Yes,3.35,2.0,463.1,5.3,Credit card,3.0,2024-04-28,1,63.0
TC-003581,73.87157105,Male,54.79142462,One year,40.08,2221.71,Fiber optic,No,3.77,5.0,425.2,6.7,Bank transfer,1.0,2024-06-10,0,20.0
TC-004231,18.43677814,Female,1.0,Month-to-month,41.82,40.49,Fiber optic,Yes,27.45,2.0,214.0,6.0,Credit card,4.0,2024-06-29,1,1.0
TC-002663,50.95842327,Male,26.22030716,One year,61.19,1506.59,Fiber optic,Yes,4.62,5.0,214.8,4.7,Credit card,4.0,2024-06-17,1,13.0
TC-002706,57.67632711,Male,6.833173969,Two year,28.15,249.92,No internet,No,0.91,0.0,274.2,7.0,Bank transfer,1.0,2024-06-27,1,3.0
TC-001324,49.29752466,Male,10.79980177,Month-to-month,60.02,688.35,Fiber optic,No,1.8,2.0,149.3,10.0,Credit card,0.0,2024-03-19,1,103.0
TC-004130,66.84312378,Female,9.041654654,Month-to-month,41.65,371.53,Fiber optic,Yes,10.17,2.0,93.3,3.1,Electronic check,1.0,2024-06-30,1,0.0
TC-003985,45.6432302,Male,4.682039831,One year,58.47,378.77,Fiber optic,Yes,1.32,0.0,217.5,2.2,Bank transfer,2.0,2024-06-18,0,12.0
TC-004826,45.61860373,Female,14.92000938,One year,75.96,943.95,Fiber optic,Yes,40.18,3.0,242.5,10.0,Bank transfer,4.0,2024-06-08,0,22.0
TC-004460,51.93077752,Female,48.6980246,Two year,86.52,4272.22,Fiber optic,No,3.46,4.0,324.0,10.0,Credit card,3.0,2024-06-12,0,18.0
TC-002884,48.86529879,Male,38.42952636,Month-to-month,64.97,2443.82,DSL,Yes,4.85,0.0,137.8,8.5,Credit card,1.0,2024-06-08,1,22.0
TC-002118,27.08475938,Male,11.5014463,Two year,92.84,1021.7,DSL,Yes,54.71,1.0,198.1,3.7,Bank transfer,5.0,2024-05-15,0,46.0
TC-000654,25.40211137,Female,28.35141491,One year,59.49,1768.98,Fiber optic,No,56.18,1.0,382.5,1.3,Bank transfer,5.0,2024-05-12,1,49.0
TC-004437,59.60163415,Male,2.369997884,Month-to-month,68.09,272.53,No internet,Yes,1.47,2.0,454.3,5.3,Bank transfer,2.0,2024-06-28,0,2.0
TC-001019,37.19479038,Female,51.88580474,Month-to-month,42.8,2169.05,Fiber optic,No,1.56,2.0,388.3,10.0,Bank transfer,4.0,2024-06-20,0,10.0
TC-000089,34.05359694,Female,9.731104987,Month-to-month,67.56,557.54,Fiber optic,Yes,10.74,3.0,227.7,7.1,Credit card,0.0,2024-04-27,1,64.0
TC-001130,46.93143615,Male,6.638264792,Month-to-month,61.7,475.95,DSL,No,45.15,2.0,403.6,8.1,Mailed check,1.0,2024-06-20,0,10.0
TC-004940,20.99893915,Male,20.14572313,Month-to-month,65.6,1447.34,No internet,Yes,7.1,2.0,271.1,2.6,Credit card,3.0,2024-05-26,0,35.0
TC-000009,34.95788421,Male,13.6469783,Month-to-month,114.02,1514.49,Fiber optic,No,76.64,0.0,241.8,6.3,Bank transfer,2.0,2024-05-19,0,42.0
TC-001887,29.8559472,Male,29.7052694,Month-to-month,68.62,1848.85,Fiber optic,Yes,3.88,2.0,353.2,7.2,Credit card,1.0,2024-02-08,0,143.0
TC-001663,44.16488762,Male,59.68501189,One year,109.0,6506.02,Fiber optic,No,8.07,1.0,313.9,3.3,Bank transfer,5.0,2024-06-19,0,11.0
TC-003911,20.77099212,Female,17.86925994,One year,67.29,1131.59,No internet,Yes,19.43,2.0,258.4,8.8,Electronic check,3.0,2024-06-03,0,27.0
TC-000682,25.06422343,Female,10.62838353,Month-to-month,42.07,464.74,Fiber optic,No,15.08,2.0,283.6,7.6,Credit card,2.0,2024-05-14,1,47.0
TC-003774,30.60445324,Male,13.61827033,Month-to-month,90.21,1195.02,Fiber optic,Yes,3.53,0.0,461.2,4.9,Bank transfer,5.0,2024-06-15,1,15.0
TC-003659,44.40734436,Female,23.53756728,One year,47.23,1014.33,Fiber optic,Yes,1.07,1.0,252.4,5.5,Electronic check,4.0,2024-04-28,0,63.0
TC-000145,45.89824191,Male,51.54906106,One year,26.31,1238.34,Fiber optic,No,3.16,0.0,218.8,4.0,Bank transfer,5.0,2024-05-24,0,37.0
TC-000995,26.97569985,Female,8.740153161,Month-to-month,107.69,795.41,DSL,Yes,16.01,3.0,304.0,7.9,Credit card,5.0,2024-06-15,0,15.0
TC-003653,48.67160712,Female,4.715269577,One year,84.04,76.68,Fiber optic,No,34.85,0.0,370.9,6.0,Credit card,0.0,2024-06-07,1,23.0
TC-001742,39.46767415,Male,45.0503688,Month-to-month,88.24,4058.27,Fiber optic,Yes,32.04,2.0,167.0,4.6,Credit card,5.0,2024-06-12,1,18.0
TC-003341,52.59118371,Female,16.26105773,One year,27.64,489.09,Fiber optic,Yes,35.21,2.0,503.6,1.3,Credit card,2.0,2024-06-11,0,19.0
TC-003836,36.03663352,Female,3.358110851,Month-to-month,62.81,304.51,DSL,Yes,0.17,1.0,300.4,3.2,Credit card,2.0,2024-06-07,1,23.0
TC-002742,48.94932795,Male,1.0,Month-to-month,54.19,74.87,DSL,No,1.79,2.0,315.5,8.5,Electronic check,4.0,2024-06-24,1,6.0
TC-000152,47.19672314,Female,5.082483379,Month-to-month,62.46,422.0,DSL,Yes,4.53,2.0,174.3,2.6,Credit card,3.0,2024-05-02,1,59.0
TC-001671,38.41601851,Male,33.5254337,One year,56.24,2037.21,Fiber optic,Yes,5.71,1.0,350.7,6.1,Credit card,5.0,2024-06-15,0,15.0
TC-003918,50.22479441,Female,2.97291992,One year,47.52,134.49,Fiber optic,Yes,10.47,2.0,298.3,2.5,Bank transfer,4.0,2024-03-28,1,94.0
TC-001832,45.49824197,Male,8.071847933,Two year,74.22,469.04,DSL,Yes,4.46,2.0,403.5,6.3,Credit card,3.0,2024-05-25,0,36.0
TC-000241,30.11218892,Male,7.02462959,Two year,75.38,394.27,DSL,No,21.97,3.0,412.6,10.0,Mailed check,0.0,2024-06-19,0,11.0
TC-000849,32.43390024,Female,5.615010372,Two year,75.56,624.51,Fiber optic,No,16.47,2.0,330.5,5.8,Bank transfer,5.0,2024-06-30,0,0.0
TC-002173,37.20228715,Male,27.00389534,Month-to-month,80.15,2050.79,DSL,Yes,11.99,2.0,390.5,5.1,Bank transfer,5.0,2024-05-11,1,50.0
TC-001882,66.23374235,Female,18.22380141,Month-to-month,63.53,1129.42,DSL,Yes,45.46,5.0,424.8,6.7,Bank transfer,5.0,2024-06-22,1,8.0
TC-000857,29.5146664,Male,9.674104175,One year,104.94,987.72,Fiber optic,No,63.43,1.0,471.8,3.0,Mailed check,3.0,2024-06-30,0,0.0
TC-003356,39.51552885,Female,2.186943259,Month-to-month,34.56,6.92,DSL,No,27.42,2.0,467.0,1.3,Electronic check,0.0,2024-06-06,1,24.0
TC-001414,74.47503517,Female,5.203745594,Month-to-month,111.93,507.18,DSL,Yes,10.17,0.0,165.8,3.9,Mailed check,2.0,2024-05-25,1,36.0
TC-000965,40.65396459,Female,7.528616056,One year,27.33,110.16,Fiber optic,No,8.41,3.0,219.8,9.0,Bank transfer,4.0,2024-06-18,0,12.0
TC-001418,46.02888418,Male,2.953931797,Month-to-month,54.05,103.21,DSL,Yes,78.95,5.0,56.5,3.0,Bank transfer,3.0,2024-06-27,1,3.0
TC-002750,38.93293169,Male,1.0,Two year,40.1,149.34,No internet,No,1.42,2.0,235.2,3.2,Credit card,2.0,2024-05-31,0,30.0
TC-000458,26.47136516,Female,16.79049799,Month-to-month,89.19,1272.89,Fiber optic,Yes,13.26,5.0,241.8,7.1,Credit card,1.0,2024-06-28,0,2.0
TC-001104,39.90615558,Male,98.45031973,One year,33.32,3429.6,Fiber optic,Yes,9.5,1.0,233.2,4.0,Bank transfer,4.0,2024-05-09,0,52.0
TC-001437,38.26963311,Male,37.82906403,Two year,61.96,2266.79,Fiber optic,No,24.97,3.0,97.2,6.3,Credit card,5.0,2024-04-25,1,66.0
TC-004760,52.82855228,Male,32.21131,Month-to-month,88.04,2992.96,DSL,Yes,1.93,0.0,209.2,6.9,Electronic check,1.0,2024-05-25,1,36.0
TC-004085,61.66751247,Male,18.09012539,Month-to-month,75.09,1354.43,DSL,Yes,13.71,1.0,189.6,6.5,Credit card,2.0,2024-06-14,0,16.0
TC-001591,25.91791482,Female,50.59054931,Month-to-month,25.24,1285.56,Fiber optic,No,9.91,2.0,355.9,9.8,Bank transfer,3.0,2024-05-26,0,35.0
TC-003387,29.75674133,Female,15.42033865,Month-to-month,16.04,230.26,No internet,Yes,2.04,2.0,298.3,4.4,Bank transfer,2.0,2024-05-27,0,34.0
TC-000466,38.68545601,Female,12.60873092,Month-to-month,60.9,778.83,DSL,Yes,9.25,2.0,554.5,7.8,Electronic check,3.0,2024-06-23,0,7.0
TC-002674,33.91737216,Male,77.50282766,Month-to-month,49.73,3803.95,No internet,No,3.02,6.0,389.3,5.0,Bank transfer,4.0,2024-04-27,0,64.0
TC-003258,31.31668855,Female,14.23164547,Month-to-month,73.43,1032.22,DSL,Yes,16.92,2.0,254.5,2.2,Electronic check,5.0,2024-05-14,1,47.0
TC-004294,38.87297684,Male,7.63055535,Month-to-month,65.3,513.93,DSL,Yes,7.23,2.0,348.5,4.9,Mailed check,2.0,2025-04-26,1,-300.0
TC-001787,37.36186384,Male,9.725645436,One year,50.2,588.59,DSL,No,0.96,3.0,212.7,3.2,Mailed check,0.0,2024-06-19,0,11.0
TC-001719,52.64177726,Male,45.43981099,Month-to-month,75.58,3528.33,Fiber optic,Yes,16.85,2.0,322.5,7.4,Electronic check,0.0,2024-06-10,0,20.0
TC-000101,20.76943887,Female,14.3087483,Month-to-month,52.21,662.43,DSL,No,31.2,2.0,204.9,4.0,Electronic check,0.0,2024-04-02,0,89.0
TC-004029,65.97807168,Male,20.81463927,Month-to-month,82.41,1604.44,DSL,No,10.47,4.0,401.6,10.0,Credit card,0.0,2024-06-25,0,5.0
TC-001706,38.38113518,Female,1.935393773,Two year,52.71,21.6,Fiber optic,Yes,7.42,0.0,322.8,5.3,Electronic check,4.0,2024-06-20,0,10.0
TC-003320,76.80061083,Male,52.88944602,Two year,79.34,4252.05,Fiber optic,Yes,7.25,2.0,288.6,3.8,Mailed check,2.0,2024-04-05,1,86.0
TC-001050,62.70137031,Female,97.62059871,One year,40.78,3819.44,DSL,Yes,10.36,3.0,413.0,6.8,Mailed check,4.0,2024-06-14,0,16.0
TC-001407,20.67284,Male,120.0,Month-to-month,52.62,6217.06,DSL,Yes,4.77,1.0,562.9,7.8,Electronic check,5.0,2024-06-06,1,24.0
TC-003626,27.78160924,Male,51.60087597,Two year,41.04,2137.58,Fiber optic,Yes,13.0,0.0,345.8,2.3,Credit card,5.0,2024-06-27,1,3.0
TC-004193,61.26143691,Male,4.250854761,Month-to-month,57.24,208.44,Fiber optic,Yes,1.04,0.0,261.4,6.0,Bank transfer,5.0,2024-05-25,1,36.0
TC-001254,47.61084855,Male,22.37183185,Month-to-month,61.23,1405.37,DSL,No,32.93,2.0,265.2,6.7,Bank transfer,2.0,2024-06-28,0,2.0
TC-004739,21.52467307,Male,2.828960149,Month-to-month,62.63,157.52,Fiber optic,No,1.66,0.0,253.6,8.0,Credit card,5.0,2024-06-20,1,10.0
TC-002421,57.7097656,Female,82.27308807,One year,84.59,6845.56,Fiber optic,No,28.3,2.0,297.1,8.0,Bank transfer,0.0,2024-05-24,0,37.0
TC-004274,25.80395518,Male,21.79844555,Month-to-month,81.84,1786.69,Fiber optic,Yes,2.68,4.0,366.1,2.6,Credit card,4.0,2024-06-27,1,3.0
TC-002848,29.44106353,Female,31.3576266,Month-to-month,36.14,1040.0,DSL,Yes,2.18,2.0,390.5,10.0,Bank transfer,1.0,2024-05-25,0,36.0
TC-001057,41.61668894,Female,26.3781224,Month-to-month,78.47,2292.76,DSL,Yes,16.34,2.0,210.1,6.5,Credit card,5.0,2024-03-05,0,117.0
TC-002073,43.32986386,Female,1.0,One year,57.39,72.15,DSL,Yes,12.13,2.0,316.8,6.9,Bank transfer,1.0,2024-06-27,0,3.0
TC-001727,33.96054832,Male,1.0,Month-to-month,65.39,39.72,Fiber optic,No,5.2,1.0,353.1,2.9,Mailed check,0.0,2024-05-30,1,31.0
TC-004253,45.14301345,Female,19.00060111,Month-to-month,38.38,700.23,DSL,No,1.05,1.0,189.8,6.8,Electronic check,3.0,2024-06-27,1,3.0
TC-003362,43.01292307,Female,78.04257879,Month-to-month,59.17,4523.15,DSL,Yes,12.48,1.0,522.0,4.7,Mailed check,5.0,2024-05-08,0,53.0
TC-001296,40.5166552,Female,113.8548097,Month-to-month,61.3,6865.53,Fiber optic,No,5.81,4.0,378.6,5.1,Bank transfer,1.0,2024-06-14,1,16.0
TC-003593,76.55458128,Female,7.619002284,One year,104.7,900.07,Fiber optic,Yes,1.64,1.0,556.4,8.9,Credit card,3.0,2024-06-21,0,9.0
TC-003489,28.13153828,Male,8.727684306,Month-to-month,0.0,58.83,Fiber optic,No,3.31,0.0,255.0,8.2,Credit card,5.0,2024-06-10,1,20.0
TC-001293,41.90893633,Male,17.76534233,One year,55.53,747.72,No internet,Yes,7.77,2.0,152.1,5.8,Credit card,0.0,2024-04-21,0,70.0
TC-000590,29.15874261,Female,49.06565645,Month-to-month,30.74,1537.25,Fiber optic,No,24.38,1.0,250.9,5.5,Credit card,1.0,2024-06-18,1,12.0
TC-004117,38.35951878,Male,12.80039338,Month-to-month,74.4,883.49,No internet,Yes,3.52,1.0,200.4,5.6,Credit card,5.0,2024-06-25,0,5.0
TC-002838,66.38938373,Female,26.26120973,One year,78.29,2121.12,Fiber optic,Yes,38.55,2.0,236.8,2.2,Electronic check,5.0,2024-06-23,0,7.0
TC-004611,43.01757771,Female,55.59764551,Two year,78.85,4332.52,Fiber optic,No,3.46,2.0,197.5,5.2,Mailed check,5.0,2024-06-27,0,3.0
TC-000932,70.21735604,Female,2.633889769,Month-to-month,115.35,531.89,Fiber optic,Yes,17.47,6.0,0.0,6.6,Credit card,4.0,2024-04-03,1,88.0
TC-001171,53.38392885,Male,46.88800909,Month-to-month,40.65,1962.19,Fiber optic,Yes,0.68,3.0,55.8,4.8,Mailed check,5.0,2024-06-29,1,1.0
TC-003168,44.37080235,Male,24.97610627,Month-to-month,26.25,611.61,Fiber optic,Yes,21.39,2.0,274.9,6.5,Electronic check,4.0,2024-06-29,0,1.0
TC-001700,44.69372673,Male,21.90399247,One year,63.65,1405.15,DSL,Yes,19.56,4.0,111.1,5.1,Bank transfer,4.0,2024-06-28,0,2.0
TC-002620,63.83733483,Male,3.676244935,Two year,38.01,892.33,Fiber optic,Yes,25.55,2.0,198.8,3.0,Credit card,3.0,2024-05-01,0,60.0
TC-000684,49.34061842,Male,1.575137794,Two year,41.37,12.64,No internet,Yes,6.2,2.0,199.5,9.5,Credit card,1.0,2024-05-06,0,55.0
TC-000231,31.04450052,Male,22.6703035,Month-to-month,41.0,861.63,Fiber optic,Yes,1.35,4.0,438.4,8.6,Credit card,4.0,2024-06-26,0,4.0
TC-004606,38.19485884,Male,5.697347839,Month-to-month,20.13,78.41,Fiber optic,No,18.84,2.0,403.8,7.1,Electronic check,4.0,2024-03-04,0,118.0
TC-003409,38.66287655,Female,30.48879768,Month-to-month,78.85,2581.05,Fiber optic,No,29.91,2.0,130.1,4.3,Bank transfer,2.0,2024-06-15,1,15.0
TC-004323,60.30424345,Female,6.208404032,Two year,54.62,297.91,DSL,Yes,35.86,2.0,25.1,9.1,Electronic check,0.0,2024-06-10,1,20.0
TC-004047,52.51050918,Female,2.948079036,One year,87.74,267.52,Fiber optic,Yes,6.88,4.0,309.9,5.0,Credit card,3.0,2023-12-02,0,211.0
TC-002408,54.44598627,Female,23.19994995,Month-to-month,42.06,1176.43,DSL,Yes,0.81,3.0,114.6,6.1,Electronic check,3.0,2024-06-01,0,29.0
TC-002338,42.74660531,Female,1.0,Month-to-month,55.08,151.48,Fiber optic,Yes,11.65,3.0,322.9,8.2,Credit card,1.0,2024-05-10,1,51.0
TC-004052,44.71876744,Male,12.69263723,Month-to-month,65.04,754.35,Fiber optic,No,13.74,2.0,218.3,8.8,Credit card,4.0,2024-06-13,0,17.0
TC-000297,55.49399813,Female,1.0,Month-to-month,50.35,22.29,No internet,Yes,6.38,2.0,499.4,7.9,Electronic check,5.0,2024-05-24,0,37.0
TC-004750,43.4671994,Male,4.754238676,Month-to-month,90.07,269.29,Fiber optic,Yes,14.36,3.0,197.3,8.7,Credit card,1.0,2024-05-30,1,31.0
TC-003781,39.7451931,Female,41.2487895,Two year,53.25,2301.24,Fiber optic,No,39.65,0.0,45.3,9.8,Credit card,5.0,2024-06-27,0,3.0
TC-001174,41.06110308,Male,24.03414921,Two year,83.6,1949.06,Fiber optic,Yes,15.37,1.0,308.5,6.1,Bank transfer,4.0,2024-06-22,1,8.0
TC-003128,61.77453487,Female,24.11255942,Two year,63.76,1413.45,DSL,No,3.65,1.0,251.6,3.3,Mailed check,0.0,2024-06-27,0,3.0
TC-003036,48.70308751,Female,23.29440289,Two year,140.34,3132.97,DSL,Yes,9.88,1.0,429.5,3.6,Credit card,1.0,2024-06-13,1,17.0
TC-000743,32.62772133,Male,9.250623396,Month-to-month,78.61,833.9,Fiber optic,Yes,12.51,2.0,119.8,4.0,Credit card,4.0,2024-04-07,1,84.0
TC-003941,47.68729678,Female,27.29527975,Two year,76.29,1986.35,Fiber optic,Yes,3.28,2.0,294.1,5.0,Credit card,2.0,2024-06-03,0,27.0
TC-003869,44.09830849,Female,10.59324751,Month-to-month,21.34,219.34,DSL,Yes,0.97,1.0,296.8,4.4,Mailed check,3.0,2024-06-15,1,15.0
TC-000506,34.69311924,Female,28.81420149,Month-to-month,95.88,2682.79,DSL,Yes,0.52,0.0,403.8,8.2,Credit card,0.0,2024-05-31,1,30.0
TC-004601,38.76059219,Female,5.252656961,Month-to-month,50.02,388.22,Fiber optic,Yes,1.72,0.0,161.2,8.3,Credit card,3.0,2024-06-04,0,26.0
TC-004259,40.62440964,Male,34.63970246,One year,53.34,1861.86,Fiber optic,No,2.41,4.0,265.5,5.6,Credit card,2.0,2024-06-30,0,0.0
TC-001486,55.98886248,Female,5.103098844,Month-to-month,52.98,129.85,Fiber optic,Yes,13.92,0.0,255.4,7.3,Bank transfer,3.0,2024-05-25,1,36.0
TC-001420,49.61753634,Male,9.927108353,Month-to-month,80.8,833.93,DSL,No,34.69,1.0,149.7,6.9,Mailed check,5.0,2024-05-31,1,30.0
TC-003099,40.0572413,Male,12.62242798,One year,78.61,841.08,DSL,Yes,33.93,1.0,449.0,6.4,Electronic check,4.0,2024-06-08,0,22.0
TC-000385,30.61301008,Female,69.58435781,Month-to-month,69.1,4757.33,Fiber optic,Yes,13.51,3.0,52.3,5.5,Mailed check,0.0,2024-05-30,1,31.0
TC-004726,43.89471299,Male,3.110066924,Two year,82.87,158.61,DSL,Yes,11.51,0.0,125.2,7.0,Credit card,0.0,2024-06-23,0,7.0
TC-000334,31.84257433,Male,7.915712615,Month-to-month,61.58,487.34,Fiber optic,No,3.04,3.0,268.5,8.1,Credit card,4.0,2024-04-22,0,69.0
TC-000469,34.04248279,Male,9.163943235,Month-to-month,62.68,614.64,Fiber optic,Yes,24.45,2.0,184.8,8.6,Credit card,5.0,2024-04-18,0,73.0
TC-003451,34.83531626,Male,37.02246055,One year,15.7,601.03,Fiber optic,Yes,16.17,1.0,331.0,5.9,Bank transfer,3.0,2024-06-16,0,14.0
TC-003106,47.42125976,Female,20.61194746,One year,58.86,1343.33,DSL,Yes,23.31,1.0,515.4,6.9,Electronic check,3.0,2024-03-04,0,118.0
TC-001435,39.49317429,Male,21.96672955,One year,143.97,3175.2,DSL,No,17.67,2.0,300.8,7.8,Mailed check,1.0,2024-06-11,0,19.0
TC-000150,46.4547701,Male,3.253942415,Month-to-month,41.5,130.84,DSL,Yes,17.79,3.0,307.0,5.3,Credit card,1.0,2024-05-27,1,34.0
TC-004032,20.75659416,Female,26.39562407,One year,63.61,943.95,Fiber optic,No,7.57,1.0,145.7,9.6,Credit card,0.0,2024-04-22,0,69.0
TC-000415,46.98471018,Male,2.367060456,Month-to-month,82.89,102.22,DSL,Yes,21.34,1.0,270.4,7.3,Electronic check,0.0,2024-06-05,1,25.0
TC-001306,28.52298027,Male,29.08600178,Month-to-month,43.75,1185.38,Fiber optic,Yes,23.43,3.0,419.3,6.9,Mailed check,3.0,2024-06-24,1,6.0
TC-002630,34.80760549,Female,15.58353792,Month-to-month,79.78,1425.58,Fiber optic,No,21.71,2.0,183.9,5.0,Bank transfer,0.0,2024-06-30,0,0.0
TC-001127,46.53953198,Female,42.15478149,Month-to-month,81.31,3575.99,Fiber optic,No,4.66,1.0,247.6,2.7,Electronic check,0.0,2024-05-21,0,40.0
TC-003693,60.27292068,Female,1.006937862,Month-to-month,86.15,174.04,DSL,No,7.31,0.0,242.1,6.4,Credit card,3.0,2024-05-13,1,48.0
TC-000013,45.62943407,Female,4.040861385,Month-to-month,57.75,153.29,DSL,Yes,7.72,1.0,386.5,4.6,Bank transfer,5.0,2024-06-09,1,21.0
TC-000094,37.0850678,Female,15.19752961,One year,112.29,1652.47,Fiber optic,Yes,4.41,0.0,421.9,8.0,Electronic check,2.0,2024-06-20,0,10.0
TC-003658,43.89471299,Male,2.308851704,Two year,91.72,161.59,No internet,No,4.09,0.0,310.2,7.3,Credit card,3.0,2024-05-25,0,36.0
TC-001542,68.58377395,Male,3.726585009,One year,71.82,180.34,DSL,No,13.1,0.0,461.7,5.6,Electronic check,2.0,2024-06-15,0,15.0
TC-004373,25.61818199,Male,1.0,Two year,62.42,118.89,Fiber optic,Yes,6.09,4.0,390.2,7.7,Credit card,3.0,2024-06-15,0,15.0
TC-003760,41.66581531,Male,6.080588326,Month-to-month,75.15,471.11,No internet,Yes,24.46,4.0,204.4,3.4,Mailed check,1.0,2024-06-25,0,5.0
TC-003734,44.17595619,Male,1.0,One year,73.59,17.81,DSL,Yes,11.0,1.0,205.7,7.0,Credit card,1.0,2024-04-09,0,82.0
TC-003768,61.55261898,Male,20.60196001,Two year,75.35,1597.92,Fiber optic,Yes,18.37,3.0,0.0,6.2,Credit card,3.0,2024-04-29,0,62.0
TC-002903,33.45250608,Female,36.29449928,One year,83.56,2950.45,DSL,Yes,15.14,2.0,407.2,9.9,Electronic check,3.0,2024-06-25,0,5.0
TC-000734,43.01292307,Female,38.49514783,Month-to-month,34.35,1338.36,DSL,Yes,73.25,0.0,254.0,3.1,Credit card,5.0,2024-06-19,1,11.0
TC-003498,41.27867239,Male,11.15117235,Month-to-month,84.33,997.6,DSL,No,9.81,2.0,455.9,5.9,Bank transfer,0.0,2024-06-25,1,5.0
TC-004126,25.56720917,Male,2.763618327,One year,77.38,182.65,Fiber optic,Yes,23.8,4.0,429.9,5.2,Credit card,1.0,2024-05-31,1,30.0
TC-001785,43.23659629,Male,2.363841825,Month-to-month,102.76,218.78,Fiber optic,Yes,25.26,4.0,322.6,6.7,Credit card,3.0,2024-06-21,1,9.0
TC-002182,36.63831866,Male,8.122214279,One year,67.67,527.59,Fiber optic,Yes,1.04,5.0,516.8,5.3,Electronic check,2.0,2024-06-05,0,25.0
TC-000417,65.26727963,Female,16.8869544,Month-to-month,74.45,1259.76,No internet,Yes,1.31,1.0,246.5,7.6,Mailed check,4.0,2024-06-20,0,10.0
TC-002317,54.58410751,Female,12.06296188,Month-to-month,90.2,1311.76,DSL,No,27.73,2.0,319.3,8.0,Mailed check,3.0,2024-05-07,0,54.0
TC-004326,57.54454338,Female,21.12454558,Two year,15.0,71.43,DSL,Yes,6.02,1.0,123.4,4.1,Mailed check,3.0,2024-06-10,0,20.0
TC-004178,46.60471609,Female,14.45686104,Month-to-month,84.39,1243.27,Fiber optic,No,8.87,1.0,322.4,6.8,Bank transfer,0.0,2024-05-05,0,56.0
TC-001770,50.27228064,Male,3.527552198,Month-to-month,84.32,33.24,DSL,No,9.14,1.0,266.6,6.3,Electronic check,2.0,2024-04-26,0,65.0
